Date,Open,High,Low,Close,Volume,Change
2011-06-01,18040,18240,17900,18220,313832,0.009977827050997812
2011-06-02,17880,17940,17600,17660,331899,-0.03073545554335899
2011-06-03,17800,17800,17540,17700,201472,0.0022650056625141968
2011-06-07,17520,17780,17380,17740,303586,0.002259887005649608
2011-06-08,17700,17800,17500,17540,258873,-0.011273957158962844
2011-06-09,17540,17580,17300,17300,434119,-0.013683010262257711
2011-06-10,17400,17480,17020,17020,392575,-0.016184971098265888
2011-06-13,16880,17060,16760,17060,301387,0.00235017626321965
2011-06-14,17020,17460,16960,17260,213419,0.011723329425556761
2011-06-15,17320,17380,17020,17300,265758,0.002317497103128563
2011-06-16,17060,17160,16880,16960,239116,-0.01965317919075149
2011-06-17,17020,17040,16060,16380,723027,-0.034198113207547176
2011-06-20,16260,16280,15900,16000,472386,-0.023199023199023228
2011-06-21,16000,16400,15960,16280,378374,0.01750000000000007
2011-06-22,16480,16660,16440,16520,330821,0.014742014742014753
2011-06-23,16500,16780,16400,16620,277391,0.006053268765133124
2011-06-24,16420,17080,16420,17040,469223,0.025270758122743597
2011-06-27,16940,16940,16560,16700,304257,-0.0199530516431925
2011-06-28,16800,17060,16620,16640,239178,-0.003592814371257469
2011-06-29,16960,16980,16640,16660,207146,0.0012019230769231282
2011-06-30,16660,16700,16420,16520,328339,-0.008403361344537785
2011-07-01,16860,17200,16760,17100,442918,0.03510895883777243
2011-07-04,17400,17660,17380,17560,429433,0.026900584795321647
2011-07-05,17600,17980,17560,17980,422262,0.023917995444191265
2011-07-06,17860,17960,17740,17960,224722,-0.0011123470522803602
2011-07-07,17960,17960,17580,17600,358557,-0.020044543429844075
2011-07-08,17600,17760,17460,17700,241809,0.005681818181818121
2011-07-11,17600,17600,17240,17300,320019,-0.02259887005649719
2011-07-12,17200,17220,16920,17000,248144,-0.017341040462427793
2011-07-13,16960,17100,16720,16860,329357,-0.008235294117647007
2011-07-14,16700,16700,16460,16620,407918,-0.014234875444839812
2011-07-15,16600,16800,16420,16640,273509,0.001203369434416457
2011-07-18,16560,16600,16220,16260,364738,-0.022836538461538436
2011-07-19,16120,16540,16120,16440,291167,0.011070110701107083
2011-07-20,16800,17080,16780,17020,421882,0.035279805352798066
2011-07-21,16920,17020,16640,16840,206937,-0.010575793184488869
2011-07-22,17000,17120,16840,17000,244517,0.009501187648456089
2011-07-25,17000,17000,16680,16940,190025,-0.003529411764705892
2011-07-26,16860,17020,16800,17000,225408,0.0035419126328217754
2011-07-27,16960,16960,16720,16900,201993,-0.00588235294117645
2011-07-28,16560,16800,16520,16740,272890,-0.009467455621301801
2011-07-29,16920,17040,16740,16880,302016,0.008363201911588902
2011-08-01,17100,17500,17100,17400,389024,0.0308056872037914
2011-08-02,17060,17180,17000,17040,269816,-0.020689655172413834
2011-08-03,16800,16880,16480,16660,408465,-0.02230046948356812
2011-08-04,16780,16780,16300,16420,346496,-0.014405762304921965
2011-08-05,15840,16100,15780,15780,609081,-0.03897685749086477
2011-08-08,15400,15780,15200,15200,607518,-0.03675538656527255
2011-08-09,15000,15060,13920,14480,990040,-0.047368421052631615
2011-08-10,15200,15200,14400,14400,986557,-0.0055248618784530246
2011-08-11,13760,14500,13760,14160,794832,-0.01666666666666672
2011-08-12,14420,14440,14000,14140,677828,-0.0014124293785310327
2011-08-16,14700,15000,14520,15000,601622,0.06082036775106081
2011-08-17,15019,15200,14820,15040,293405,0.002666666666666595
2011-08-18,14960,14980,14059,14180,708503,-0.05718085106382975
2011-08-19,13760,13940,13440,13600,580713,-0.04090267983074758
2011-08-22,13680,14040,13660,13820,418952,0.016176470588235237
2011-08-23,14000,14700,13980,14460,492913,0.04630969609261948
2011-08-24,14479,14700,14000,14160,370403,-0.020746887966805017
2011-08-25,14740,14760,14420,14500,381135,0.024011299435028333
2011-08-26,14340,14680,14340,14520,212815,0.0013793103448276334
2011-08-29,14839,14839,14480,14660,260440,0.009641873278236845
2011-08-30,14820,14960,14720,14840,252964,0.012278308321964637
2011-08-31,14940,14940,14620,14880,290229,0.0026954177897573484
2011-09-01,15180,15760,14880,15420,717411,0.03629032258064524
2011-09-02,15299,15620,15260,15380,258682,-0.0025940337224383825
2011-09-05,15100,15120,14600,14620,277488,-0.04941482444733425
2011-09-06,14520,14720,14200,14540,264505,-0.005471956224350261
2011-09-07,14660,15560,14660,15460,351504,0.06327372764786787
2011-09-08,15600,16040,15560,15960,574914,0.03234152652005173
2011-09-09,15699,16239,15539,15600,361802,-0.022556390977443663
2011-09-14,15599,15619,14820,15060,551101,-0.0346153846153846
2011-09-15,15680,15680,15300,15420,426593,0.0239043824701195
2011-09-16,15880,16220,15839,15960,476632,0.035019455252918386
2011-09-19,16000,16280,15760,16160,246920,0.012531328320801949
2011-09-20,16220,16360,15920,16220,281014,0.003712871287128605
2011-09-21,16380,16560,16020,16260,341563,0.002466091245376001
2011-09-22,15920,16000,15560,15800,307008,-0.028290282902828978
2011-09-23,15280,15600,15020,15160,437123,-0.040506329113924044
2011-09-26,15200,15740,15180,15500,480907,0.02242744063324542
2011-09-27,16100,16100,15820,16080,331600,0.03741935483870962
2011-09-28,16480,16500,15820,16140,486551,0.003731343283582156
2011-09-29,16080,16960,16080,16740,553981,0.037174721189590976
2011-09-30,16600,16800,16220,16800,516023,0.0035842293906809264
2011-10-04,16100,16640,15919,16560,658616,-0.014285714285714235
2011-10-05,16480,17000,16340,16840,644036,0.01690821256038655
2011-10-06,17480,17580,16840,17100,600160,0.015439429928741033
2011-10-07,17300,17620,17000,17200,530423,0.005847953216374213
2011-10-10,17560,17700,17440,17480,345316,0.016279069767441756
2011-10-11,17700,17700,17380,17620,459031,0.008009153318077722
2011-10-12,17440,17980,17400,17960,432600,0.0192962542565267
2011-10-13,17960,17980,17620,17800,325563,-0.008908685968819552
2011-10-14,17420,17880,17420,17720,217319,-0.004494382022471877
2011-10-17,17800,17900,17620,17800,213700,0.004514672686230181
2011-10-18,17500,17860,17420,17660,277012,-0.00786516853932584
2011-10-19,17700,17720,17400,17720,214254,0.003397508493771184
2011-10-20,17720,18400,17660,18140,569192,0.023702031602708784
2011-10-21,18400,18500,18140,18340,466429,0.011025358324145529
2011-10-24,18260,18860,18220,18820,376214,0.026172300981461394
2011-10-25,18720,19020,18700,18900,365737,0.004250797024442088
2011-10-26,18659,18920,18540,18680,250360,-0.011640211640211673
2011-10-27,18580,18780,18380,18480,349475,-0.010706638115631661
2011-10-28,18559,18920,18540,18900,537992,0.022727272727272707
2011-10-31,18820,19400,18660,19360,476217,0.024338624338624326
2011-11-01,19360,19980,19240,19800,620094,0.022727272727272707
2011-11-02,19400,19560,19320,19420,569636,-0.019191919191919204
2011-11-03,19240,19420,19160,19340,328782,-0.004119464469618972
2011-11-04,19660,20100,19640,20100,535139,0.03929679420889354
2011-11-07,19920,20000,19720,19860,280586,-0.011940298507462699
2011-11-08,19720,19800,19300,19400,341584,-0.023162134944612278
2011-11-09,19400,19760,19320,19700,386372,0.015463917525773141
2011-11-10,19340,19460,18700,18700,624218,-0.050761421319796995
2011-11-11,18900,19680,18600,19660,486576,0.051336898395721864
2011-11-14,19760,20040,19740,19920,282989,0.01322482197355046
2011-11-15,19720,19999,19600,19920,234838,0.0
2011-11-16,19900,20060,19460,19500,339267,-0.02108433734939763
2011-11-17,19640,19840,19220,19600,259445,0.00512820512820511
2011-11-18,19420,19540,19240,19260,326670,-0.01734693877551019
2011-11-21,19020,19200,18840,19000,256942,-0.01349948078920038
2011-11-22,19000,19420,18860,19260,241829,0.013684210526315743
2011-11-23,18960,19200,18700,18700,307043,-0.029075804776739322
2011-11-24,18440,19060,18420,18860,273680,0.00855614973262031
2011-11-25,18580,19060,18580,18940,233962,0.0042417815482502785
2011-11-28,19180,19640,19160,19560,315940,0.032734952481520585
2011-11-29,19800,20100,19720,20100,552503,0.027607361963190247
2011-11-30,20000,20200,19920,20080,394423,-0.0009950248756218638
2011-12-01,20700,21600,20580,21480,694628,0.06972111553784854
2011-12-02,21220,21420,20800,21000,439388,-0.022346368715083775
2011-12-05,21380,21460,21160,21320,297501,0.015238095238095273
2011-12-06,21140,21400,20820,20880,292758,-0.0206378986866792
2011-12-07,21000,21360,20820,21120,395486,0.011494252873563315
2011-12-08,21140,21660,20920,21280,521081,0.007575757575757569
2011-12-09,20980,21480,20740,21060,276388,-0.010338345864661647
2011-12-12,21260,21680,21200,21680,243479,0.029439696106362767
2011-12-13,21480,21500,21000,21000,265044,-0.03136531365313655
2011-12-14,20679,20900,20500,20800,421590,-0.00952380952380949
2011-12-15,20580,20720,20300,20300,339605,-0.024038461538461564
2011-12-16,20420,20900,20400,20900,245774,0.029556650246305383
2011-12-19,20900,20900,19680,20140,410694,-0.036363636363636376
2011-12-20,20160,20580,20140,20240,275516,0.0049652432969216065
2011-12-21,20700,21140,20620,21140,408316,0.04446640316205541
2011-12-22,20900,21060,20820,21040,213171,-0.004730368968779541
2011-12-23,21120,21480,21120,21360,246478,0.015209125475285079
2011-12-26,21340,21500,21320,21320,124469,-0.0018726591760299671
2011-12-27,21360,21600,21060,21460,226189,0.0065666041275798115
2011-12-28,21460,21460,21200,21220,220925,-0.011183597390493905
2011-12-29,21240,21540,21140,21160,218898,-0.002827521206409056
2012-01-02,21400,21600,21300,21600,263300,0.020793950850661602
2012-01-03,21860,22100,21840,22100,339046,0.02314814814814814
2012-01-04,22100,22200,21500,21600,342389,-0.022624434389140302
2012-01-05,21460,21580,21100,21100,346691,-0.02314814814814814
2012-01-06,21120,21319,20600,20800,376753,-0.014218009478673022
2012-01-09,20800,20820,20300,20320,387166,-0.023076923076923106
2012-01-10,20420,20720,20420,20520,409381,0.009842519685039353
2012-01-11,20340,20480,20280,20420,382904,-0.004873294346978585
2012-01-12,20320,20580,20220,20560,371462,0.006856023506366382
2012-01-13,20560,21000,20520,20920,293017,0.017509727626459082
2012-01-16,20800,20800,20400,20600,232948,-0.015296367112810683
2012-01-17,20820,20959,20480,20720,342322,0.005825242718446644
2012-01-18,21020,21040,20440,20600,307608,-0.00579150579150578
2012-01-19,20760,21440,20740,21440,448056,0.040776699029126284
2012-01-20,21800,22100,21520,22100,512607,0.03078358208955234
2012-01-25,21840,22500,21840,22280,455736,0.008144796380090469
2012-01-26,22320,22420,21880,22260,353212,-0.0008976660682226134
2012-01-27,22400,22500,22220,22500,255060,0.010781671159029615
2012-01-30,22580,22600,22180,22300,327408,-0.008888888888888835
2012-01-31,22100,22400,21780,22140,434959,-0.007174887892376636
2012-02-01,22140,22140,21560,21580,458731,-0.025293586269195978
2012-02-02,21720,22080,21360,21600,448986,0.000926784059314123
2012-02-03,21420,21680,21120,21320,357253,-0.012962962962962954
2012-02-06,21680,21820,21320,21480,317585,0.007504690431519689
2012-02-07,21540,21920,21460,21860,238611,0.017690875232774683
2012-02-08,21980,22000,21680,21840,236880,-0.0009149130832570851
2012-02-09,21740,21800,21200,21680,480585,-0.0073260073260073
2012-02-10,21680,21680,21220,21240,372318,-0.020295202952029467
2012-02-13,21380,21780,21340,21660,320760,0.019774011299435124
2012-02-14,21680,21780,21480,21600,246511,-0.0027700831024930483
2012-02-15,21960,22760,21840,22700,570588,0.05092592592592582
2012-02-16,22600,22800,22420,22700,308603,0.0
2012-02-17,23180,23600,23120,23520,346676,0.03612334801762107
2012-02-20,23560,23880,23320,23500,296550,-0.0008503401360544505
2012-02-21,23500,23960,23300,23600,216328,0.004255319148936065
2012-02-22,23640,24000,23440,23940,235724,0.014406779661017
2012-02-23,23460,23580,23020,23200,465609,-0.030910609857978333
2012-02-24,23060,23720,23060,23600,284960,0.01724137931034475
2012-02-27,23480,23600,23180,23420,168265,-0.007627118644067843
2012-02-28,23920,24000,23620,23700,333027,0.011955593509820561
2012-02-29,23820,24180,23820,24120,345618,0.017721518987341867
2012-03-02,24300,24340,23580,23640,360682,-0.01990049751243783
2012-03-05,23800,23820,23320,23480,223655,-0.006768189509306244
2012-03-06,23580,23860,23340,23600,211532,0.005110732538330387
2012-03-07,23500,23660,23300,23440,230554,-0.006779661016949157
2012-03-08,23600,23720,23300,23600,406211,0.006825938566553003
2012-03-09,23820,24620,23760,24600,365212,0.04237288135593231
2012-03-12,24480,24520,24200,24200,236760,-0.016260162601625994
2012-03-13,24000,24580,24000,24420,239728,0.009090909090909038
2012-03-14,24600,25100,24600,25000,367328,0.02375102375102367
2012-03-15,25020,25200,24840,25000,281014,0.0
2012-03-16,25200,25340,24760,24760,361632,-0.009600000000000053
2012-03-19,24700,25360,24680,25200,237833,0.017770597738287597
2012-03-20,25340,25540,25200,25340,238807,0.005555555555555536
2012-03-21,25200,25200,24840,24840,258654,-0.019731649565903675
2012-03-22,24700,25260,24700,25160,253830,0.012882447665056418
2012-03-23,24860,25480,24860,25220,217307,0.0023847376788552754
2012-03-26,25360,25500,25220,25500,184819,0.011102299762093537
2012-03-27,25700,26219,25520,26220,283880,0.028235294117647136
2012-03-28,26000,26160,25900,26040,198516,-0.006864988558352381
2012-03-29,25980,25980,25600,25600,233777,-0.016897081413210446
2012-03-30,25400,25600,25140,25500,305967,-0.00390625
2012-04-02,25500,25980,25220,25980,251937,0.018823529411764683
2012-04-03,26400,26780,26040,26700,330512,0.02771362586605086
2012-04-04,26620,27020,26300,26400,292224,-0.011235955056179803
2012-04-05,26040,26700,25939,26600,258692,0.007575757575757569
2012-04-06,26540,26680,26260,26640,205972,0.0015037593984963404
2012-04-09,26400,26600,26120,26340,172210,-0.011261261261261257
2012-04-10,26279,26400,26140,26220,223655,-0.004555808656036442
2012-04-12,25660,25980,25360,25460,505706,-0.02898550724637683
2012-04-13,25300,25540,25200,25360,709175,-0.00392772977219169
2012-04-16,25460,25520,25000,25180,305181,-0.007097791798107211
2012-04-17,25020,25280,24820,24980,291687,-0.007942811755361379
2012-04-18,25540,26040,25380,25860,345320,0.03522818254603677
2012-04-19,25840,26140,25780,26140,263389,0.010827532869296164
2012-04-20,25880,25940,25560,25640,198642,-0.01912777352716144
2012-04-23,25380,25600,25240,25580,168229,-0.002340093603744098
2012-04-24,25300,25720,25240,25660,265092,0.0031274433150898506
2012-04-25,26080,26300,25860,26100,276830,0.017147310989867437
2012-04-26,26400,26800,26340,26800,330125,0.026819923371647514
2012-04-27,27100,27659,27020,27480,318334,0.025373134328358304
2012-04-30,27900,28180,27540,27800,315924,0.011644832605531397
2012-05-02,28200,28360,27980,28200,368585,0.014388489208633004
2012-05-03,28040,28200,27960,28020,206721,-0.006382978723404209
2012-05-04,27499,27960,26980,27200,410013,-0.029264810849393252
2012-05-07,26840,27060,26500,26840,378463,-0.013235294117647012
2012-05-08,26960,27040,26780,26820,241223,-0.0007451564828614421
2012-05-09,26700,26960,26480,26620,253520,-0.007457121551081247
2012-05-10,26580,26720,26440,26540,263434,-0.003005259203606281
2012-05-11,26300,26460,26060,26060,273746,-0.018085908063300682
2012-05-14,26100,26540,26080,26280,302375,0.008442056792018482
2012-05-15,26080,26400,26000,26220,312381,-0.0022831050228310223
2012-05-16,25960,26000,24560,24600,772389,-0.06178489702517165
2012-05-17,24600,24860,24020,24460,663431,-0.005691056910569148
2012-05-18,24080,24100,23300,23320,602891,-0.046606704824202816
2012-05-21,23880,24320,23800,24180,475248,0.036878216123499064
2012-05-22,25100,25100,24540,24800,476938,0.02564102564102555
2012-05-23,24800,24800,23900,24420,323898,-0.015322580645161343
2012-05-24,24260,24500,23960,24500,305365,0.003276003276003303
2012-05-25,24660,24920,24460,24500,203783,0.0
2012-05-29,24240,24760,24120,24760,216876,0.010612244897959089
2012-05-30,24760,24800,24300,24520,254380,-0.009693053311793265
2012-05-31,24260,24260,23840,24220,442818,-0.012234910277324595
2012-06-01,24260,24740,23980,24660,272252,0.018166804293971994
2012-06-04,23960,24100,23840,23920,361840,-0.030008110300081103
2012-06-05,24020,24180,23860,24060,257449,0.005852842809364489
2012-06-07,24780,25300,24660,25300,419412,0.05153782211138824
2012-06-08,25500,25500,24900,24940,199521,-0.014229249011857736
2012-06-11,25440,25500,25320,25360,198491,0.016840417000801855
2012-06-12,24920,25200,24900,25100,176329,-0.010252365930599416
2012-06-13,25320,25480,25120,25420,191611,0.012749003984063645
2012-06-14,25380,25420,25120,25220,441585,-0.007867820613689958
2012-06-15,25000,25200,24280,24340,609612,-0.03489294210943694
2012-06-18,24800,25140,24680,24860,352506,0.021364009860312283
2012-06-19,24900,24940,24440,24880,297169,0.0008045052292839916
2012-06-20,24980,25300,24900,25040,265743,0.006430868167202508
2012-06-21,24680,24840,24520,24540,255553,-0.019968051118210872
2012-06-22,23780,24040,23600,23640,626943,-0.03667481662591687
2012-06-25,23420,23560,22560,22640,828723,-0.04230118443316411
2012-06-26,22660,22980,22580,22780,506211,0.006183745583038913
2012-06-27,22800,23540,22600,23340,471673,0.024582967515364373
2012-06-28,23340,23600,23060,23360,208420,0.0008568980291345785
2012-06-29,23340,24020,23060,24020,373478,0.028253424657534332
2012-07-02,24160,24180,23420,23480,383135,-0.022481265611990042
2012-07-03,23640,23860,23400,23500,316380,0.0008517887563883608
2012-07-04,23640,23940,23560,23820,383678,0.013617021276595809
